grid_id,locality,centroid_lat,centroid_lon,area_sqkm,elevation_m,slope_deg,low_lying_score,dist_to_drain_m,drainage_density,dist_to_mithi_m,dist_to_coast_m,dist_to_hotspot_m,historical_hotspot_score,built_up_ratio
MUM_001070,Chembur East,19.04295,72.88515,0.25,6.82,2.04,0.55,1770.7,0.55,7660.7,6070.4,6557.0,0.004,0.795
MUM_001071,Chembur East,19.047466,72.885093,0.25,9.99,2.7,0.55,1351.0,1.25,8140.7,5887.0,6094.8,0.006,0.856
MUM_001072,Chembur East,19.051982,72.885036,0.25,8.7,1.99,0.55,1007.3,1.82,8623.0,5703.6,5639.1,0.009,0.86
MUM_001073,Chembur East,19.056498,72.884979,0.25,10.88,1.5,0.55,839.2,2.1,9107.1,5520.2,5191.5,0.013,0.807
MUM_001074,Kurla West / LBS Marg,19.061013,72.884921,0.25,4.95,1.25,0.85,945.4,1.92,9592.9,5336.8,4754.4,0.019,0.84
MUM_001075,Kurla West / LBS Marg,19.065529,72.884864,0.25,4.19,0.85,0.85,1258.3,1.4,10080.1,5153.4,4330.9,0.027,0.826
MUM_001076,Kurla West / LBS Marg,19.070045,72.884807,0.25,5.18,0.8,0.85,1665.2,0.72,10568.5,4970.0,3925.5,0.038,0.872
MUM_001077,Kurla West / LBS Marg,19.07456,72.884749,0.25,3.91,0.92,0.85,2112.5,0.2,11057.9,4786.6,3544.3,0.052,0.904
MUM_001078,Kurla West / LBS Marg,19.079076,72.884692,0.25,3.52,1.21,0.85,1725.4,0.62,11548.3,4405.6,3196.1,0.07,0.903
MUM_001079,Kurla West / LBS Marg,19.083592,72.884635,0.25,5.85,1.1,0.85,1231.9,1.45,12039.4,4002.3,2892.6,0.09,0.836
MUM_001080,Kurla West / LBS Marg,19.088108,72.884577,0.25,5.98,0.99,0.85,738.4,2.27,12531.2,3599.1,2649.5,0.11,0.824
MUM_001081,Saki Naka / Andheri East,19.092623,72.88452,0.25,21.75,1.27,0.4,244.9,3.09,13023.7,3195.8,2484.5,0.126,0.781
MUM_001082,Saki Naka / Andheri East,19.097139,72.884462,0.25,16.56,2.67,0.4,248.6,3.09,13516.7,2792.5,2413.5,0.134,0.792
MUM_001083,Saki Naka / Andheri East,19.101655,72.884405,0.25,7.35,1.4,0.4,742.0,2.26,14010.2,2389.3,2444.9,0.13,0.785
MUM_001084,Saki Naka / Andheri East,19.10617,72.884348,0.25,17.74,2.87,0.4,1235.5,1.44,14504.1,1970.0,2574.9,0.117,0.736
MUM_001085,Saki Naka / Andheri East,19.110686,72.88429,0.25,9.5,2.46,0.4,1729.0,0.62,14998.5,1521.6,2789.8,0.098,0.745
MUM_001086,Saki Naka / Andheri East,19.115202,72.884233,0.25,13.39,2.11,0.4,2222.5,0.2,15493.2,1073.2,3071.7,0.077,0.721
MUM_001087,Saki Naka / Andheri East,19.119717,72.884175,0.25,12.17,1.31,0.4,2716.0,0.2,15988.2,624.9,3404.1,0.059,0.825
MUM_001088,Saki Naka / Andheri East,19.124233,72.884118,0.2184,19.69,1.66,0.4,3185.3,0.2,16458.7,209.7,3740.3,0.044,0.705
MUM_001089,Saki Naka / Andheri East,19.128749,72.88406,0.1165,10.87,3.88,0.4,3186.7,0.2,5039.2,113.3,3053.5,0.079,0.745
MUM_001090,Saki Naka / Andheri East,19.133265,72.884003,0.25,20.33,2.74,0.4,3103.2,0.2,4862.7,382.8,2705.7,0.105,0.705
MUM_001091,Jogeshwari / JVLR,19.13778,72.883945,0.25,20.68,2.65,0.4,2983.0,0.2,4567.4,779.1,2247.7,0.154,0.775
MUM_001092,Jogeshwari / JVLR,19.142296,72.883888,0.25,21.09,2.13,0.4,2944.0,0.2,4272.1,1175.4,1811.9,0.221,0.733
MUM_001093,Jogeshwari / JVLR,19.146812,72.88383,0.25,19.59,2.3,0.4,2989.3,0.2,3976.8,1571.7,1419.2,0.306,0.838
MUM_001094,Jogeshwari / JVLR,19.151327,72.883772,0.25,12.34,1.81,0.4,3115.2,0.2,3681.6,1968.0,1115.9,0.395,0.804
MUM_001095,Jogeshwari / JVLR,19.155843,72.883715,0.25,13.4,3.08,0.4,3312.5,0.2,3386.3,2364.3,988.1,0.439,0.789
MUM_001096,Jogeshwari / JVLR,19.160359,72.883657,0.25,18.29,3.88,0.4,3091.1,0.2,3091.1,2760.6,1098.8,0.4,0.788
MUM_001097,Jogeshwari / JVLR,19.164874,72.8836,0.25,21.52,2.46,0.4,2795.9,0.2,2795.9,3031.5,1271.2,0.347,0.834
MUM_001098,Goregaon West,19.16939,72.883542,0.25,10.55,1.74,0.4,2500.7,0.2,2500.7,3292.0,1005.0,0.433,0.802
MUM_001099,Goregaon West,19.173906,72.883484,0.25,12.11,1.76,0.4,2205.4,0.2,2205.4,3552.5,950.9,0.453,0.78
MUM_001100,Goregaon West,19.178421,72.883427,0.25,21.37,3.24,0.4,1910.2,0.32,1910.2,3813.0,1139.4,0.387,0.77
MUM_001101,Malad West,19.182937,72.883369,0.25,15.65,3.94,0.4,1651.9,0.75,1651.9,4073.5,1480.6,0.291,0.814
MUM_001102,Malad West,19.187453,72.883311,0.25,21.68,2.61,0.4,1431.8,1.11,1431.8,4334.1,1893.8,0.206,0.821
MUM_001103,Malad West,19.191968,72.883253,0.25,18.57,2.54,0.4,1211.7,1.48,1211.7,4594.6,2220.2,0.157,0.769
MUM_001104,Malad West,19.196484,72.883196,0.25,12.6,1.92,0.4,991.6,1.85,991.6,4855.1,1720.5,0.238,0.799
MUM_001105,Malad West,19.200999,72.883138,0.25,8.59,1.87,0.4,771.5,2.21,771.5,5115.6,1220.9,0.362,0.748
MUM_001106,Kandivali West,19.205515,72.88308,0.25,12.13,3.11,0.4,551.4,2.58,551.4,5325.9,721.9,0.548,0.766
MUM_001107,Kandivali West,19.210031,72.883022,0.25,11.67,2.74,0.4,291.7,3.01,291.7,5482.5,227.5,0.827,0.809
MUM_001108,Borivali / Dahisar Subway,19.214546,72.882964,0.25,45.71,11.26,0.1,19.0,3.47,19.0,5639.1,287.0,0.787,0.245
MUM_001109,Borivali / Dahisar Subway,19.219062,72.882907,0.25,85.67,15.84,0.1,253.7,3.08,253.7,5795.7,782.9,0.521,0.335
MUM_001110,Borivali / Dahisar Subway,19.223578,72.882849,0.25,103.22,6.88,0.1,526.3,2.62,526.3,5952.3,1282.0,0.344,0.38
MUM_001111,Borivali / Dahisar Subway,19.228093,72.882791,0.25,134.59,7.18,0.1,799.0,2.17,799.0,6109.0,1781.6,0.227,0.42
MUM_001112,Borivali / Dahisar Subway,19.232609,72.882733,0.25,158.44,6.03,0.1,1071.7,1.71,1071.7,6265.6,2281.4,0.149,0.254
MUM_001113,Borivali / Dahisar Subway,19.237125,72.882675,0.25,105.54,11.88,0.1,1344.4,1.26,1344.4,6422.2,2781.2,0.099,0.381
MUM_001114,Borivali / Dahisar Subway,19.24164,72.882617,0.25,153.3,15.26,0.1,1617.1,0.8,1617.1,6578.8,3281.1,0.065,0.206
MUM_001115,Borivali / Dahisar Subway,19.246156,72.882559,0.25,177.54,15.7,0.1,1889.8,0.35,1889.8,6735.4,3781.1,0.043,0.352
MUM_001116,Borivali / Dahisar Subway,19.250671,72.882501,0.25,167.18,9.9,0.1,2170.4,0.2,2170.4,6892.0,4281.0,0.028,0.21
MUM_001117,Borivali / Dahisar Subway,19.255187,72.882443,0.25,46.92,9.4,0.1,2507.4,0.2,2509.0,7048.7,4781.0,0.019,0.217
MUM_001118,Borivali / Dahisar Subway,19.259703,72.882385,0.25,101.04,12.08,0.1,2471.1,0.2,2894.8,7189.6,5280.9,0.012,0.318
MUM_001119,Borivali / Dahisar Subway,19.264218,72.882327,0.25,94.26,14.75,0.1,2534.9,0.2,3311.2,7273.5,5780.9,0.008,0.353
MUM_001120,Borivali / Dahisar Subway,19.268734,72.882269,0.25,144.59,8.99,0.1,2691.6,0.2,3748.2,7357.5,6280.9,0.005,0.283
MUM_001121,Borivali / Dahisar Subway,19.273249,72.882211,0.25,144.13,15.95,0.1,2926.5,0.2,4199.2,7380.2,6780.9,0.004,0.304
MUM_001122,Borivali / Dahisar Subway,19.277765,72.882153,0.25,156.11,6.92,0.1,3222.4,0.2,4660.2,7280.7,7280.8,0.002,0.427
MUM_001123,Borivali / Dahisar Subway,19.282029,72.881919,0.25,113.37,12.6,0.1,3564.1,0.2,5128.6,7181.2,7780.8,0.002,0.438
MUM_001124,Mumbai Central,,,0.25,11.62,1.66,0.4,3803.2,0.2,5602.4,7081.7,8280.8,0.001,0.703
MUM_001125,Sion / King's Circle,19.025901,72.889461,0.25,5.73,0.52,0.85,3339.7,0.2,6080.4,6982.2,8136.2,0.001,0.899
MUM_001126,Sion / King's Circle,19.029458,72.89007,0.25,4.32,0.69,0.85,2888.5,0.2,6561.7,6882.8,7671.4,0.002,0.905
MUM_001127,Chembur East,19.033973,72.890013,0.25,13.6,1.96,0.55,2456.2,0.2,7045.6,6718.9,7211.3,0.002,0.834
MUM_001128,Chembur East,19.038489,72.889956,0.25,13.0,1.98,0.55,2054.9,0.2,7531.6,6535.5,6756.9,0.004,0.845
MUM_001129,Chembur East,19.043005,72.889899,0.25,13.74,2.47,0.55,1706.5,0.66,8019.3,6352.1,6309.4,0.005,0.865
MUM_001130,Chembur East,19.047521,72.889842,0.25,13.62,1.75,0.55,1449.7,1.08,8508.4,6168.7,5870.3,0.008,0.828
MUM_001131,Chembur East,19.052036,72.889785,0.25,11.16,1.38,0.55,1338.4,1.27,8998.8,5985.4,5441.8,0.011,0.838
MUM_001132,Chembur East,19.056552,72.889727,0.25,8.82,2.45,0.55,1407.4,1.15,9490.1,5802.0,5026.5,0.015,0.781
MUM_001133,Chembur East,19.061068,72.88967,0.25,11.07,1.75,0.55,1634.1,0.78,9982.3,5618.6,4628.0,0.021,0.879
MUM_001134,Chembur East,19.065583,72.889613,0.25,11.71,2.01,0.55,1964.7,0.23,10475.3,5335.6,4251.0,0.029,0.875
MUM_001135,Kurla West / LBS Marg,19.070099,72.889556,0.25,3.74,1.03,0.85,2299.3,0.2,10968.9,4887.2,3901.8,0.039,0.862
MUM_001136,Kurla West / LBS Marg,19.074615,72.889499,0.25,3.56,1.18,0.85,1805.8,0.49,11463.0,4438.8,3588.4,0.05,0.902
MUM_001137,Kurla West / LBS Marg,19.079131,72.889442,0.25,4.03,1.12,0.85,1312.3,1.31,11957.6,3990.5,3321.0,0.063,0.832
MUM_001138,Kurla West / LBS Marg,19.083646,72.889384,0.25,5.17,1.41,0.85,818.8,2.14,12452.7,3542.1,3111.5,0.075,0.91
MUM_001139,Kurla West / LBS Marg,19.088162,72.889327,0.25,5.67,0.76,0.85,325.3,2.96,12948.1,3093.8,2972.2,0.084,0.863
MUM_001140,Saki Naka / Andheri East,19.092678,72.88927,0.25,11.73,1.98,0.4,168.1,3.22,13443.9,2645.4,2913.2,0.088,0.701
MUM_001141,Saki Naka / Andheri East,19.097194,72.889213,0.25,12.27,2.16,0.4,661.6,2.4,13940.0,2197.0,2939.2,0.086,0.817
MUM_001142,Saki Naka / Andheri East,19.101709,72.889155,0.25,17.24,3.94,0.4,1155.1,1.57,14436.3,1748.7,3048.2,0.079,0.729
MUM_001143,Saki Naka / Andheri East,19.106225,72.889098,0.25,21.42,3.41,0.4,1648.6,0.75,14932.9,1300.3,3231.8,0.068,0.727
MUM_001144,Saki Naka / Andheri East,19.110741,72.889041,0.25,7.26,1.62,0.4,2142.1,0.2,15429.7,852.0,3478.1,0.055,0.831
MUM_001145,Saki Naka / Andheri East,19.115256,72.888983,0.25,19.49,2.03,0.4,2635.6,0.2,15926.7,403.6,3774.8,0.043,0.825
MUM_001146,Saki Naka / Andheri East,19.119772,72.888926,0.1,10.59,2.55,0.4,3001.9,0.2,16292.9,101.1,3978.3,0.036,0.804
MUM_001147,Saki Naka / Andheri East,19.124288,72.888869,0.1731,17.16,3.28,0.4,3521.7,0.2,5194.4,152.9,2851.0,0.093,0.72
MUM_001148,Saki Naka / Andheri East,19.128803,72.888811,0.25,19.35,3.66,0.4,3477.4,0.2,4970.9,474.2,2508.0,0.124,0.82
MUM_001149,Saki Naka / Andheri East,19.133319,72.888754,0.25,12.6,3.42,0.4,3444.0,0.2,4675.6,870.5,2126.3,0.17,0.744
MUM_001150,Powai / Hiranandani,19.137835,72.888696,0.25,37.08,8.55,0.25,3482.8,0.2,4380.3,1266.8,1803.3,0.223,0.676
MUM_001151,Powai / Hiranandani,19.142351,72.888639,0.25,58.73,8.03,0.25,3591.4,0.2,4085.1,1663.1,1575.8,0.269,0.778
MUM_001152,Powai / Hiranandani,19.146866,72.888582,0.25,53.42,5.88,0.25,3763.9,0.2,3789.9,2059.4,1488.0,0.289,0.69
MUM_001153,Jogeshwari / JVLR,19.151382,72.888524,0.25,11.01,3.7,0.4,3494.6,0.2,3494.6,2344.2,1425.5,0.305,0.77
MUM_001154,Jogeshwari / JVLR,19.155898,72.888467,0.25,21.13,3.79,0.4,3199.4,0.2,3199.4,2604.7,962.3,0.448,0.823
MUM_001155,Jogeshwari / JVLR,19.160413,72.888409,0.25,20.52,3.23,0.4,2904.2,0.2,2904.2,2865.2,565.8,0.624,0.72
MUM_001156,Jogeshwari / JVLR,19.164929,72.888352,0.25,19.77,3.92,0.4,2609.0,0.2,2609.0,3125.7,462.9,0.68,0.787
MUM_001157,Jogeshwari / JVLR,19.169445,72.888294,0.25,8.33,2.98,0.4,2326.7,0.2,2326.7,3386.3,779.9,0.522,0.764
MUM_001158,Goregaon West,19.17396,72.888237,0.25,13.97,1.57,0.4,2100.9,0.2,2100.9,3646.8,1225.7,0.36,0.736
MUM_001159,Goregaon West,19.178476,72.888179,0.25,17.67,3.74,0.4,1880.8,0.37,1880.8,3907.3,1701.9,0.242,0.805
MUM_001160,Malad West,19.182992,72.888121,0.25,21.46,3.17,0.4,1660.7,0.73,1660.7,4167.8,2188.7,0.161,0.76
MUM_001161,Malad West,19.187507,72.888064,0.25,14.15,2.39,0.4,1440.6,1.1,1440.6,4428.3,1808.4,0.222,0.746
MUM_001162,Malad West,19.192023,72.888006,0.25,11.02,2.76,0.4,1220.5,1.47,1220.5,4688.8,1342.0,0.327,0.832
MUM_001163,Malad West,19.196539,72.887949,0.25,16.8,1.9,0.4,983.5,1.86,983.5,4851.0,911.9,0.468,0.715
MUM_001164,Malad West,19.201054,72.887891,0.25,21.72,2.96,0.4,710.8,2.32,710.8,5007.6,601.7,0.606,0.822
MUM_001165,Kandivali West,19.20557,72.887833,0.25,12.69,2.9,0.4,438.1,2.77,438.1,5164.3,626.6,0.593,0.743
MUM_001166,Kandivali West,19.210086,72.887776,0.25,17.97,3.34,0.4,165.4,3.22,165.4,5320.9,960.9,0.449,0.767
MUM_001167,Borivali / Dahisar Subway,19.214601,72.887718,0.25,114.44,14.81,0.1,107.3,3.32,107.3,5477.5,1397.8,0.312,0.344
MUM_001168,Borivali / Dahisar Subway,19.219117,72.88766,0.25,113.35,13.77,0.1,380.0,2.87,380.0,5634.1,1866.7,0.211,0.205
MUM_001169,Borivali / Dahisar Subway,19.223633,72.887602,0.25,114.3,13.36,0.1,652.6,2.41,652.6,5790.7,2348.4,0.141,0.384
MUM_001170,Borivali / Dahisar Subway,19.228148,72.887545,0.25,117.98,15.55,0.1,925.3,1.96,925.3,5947.4,2836.5,0.094,0.294
MUM_001171,Borivali / Dahisar Subway,19.232664,72.887487,0.25,97.04,10.0,0.1,1198.0,1.5,1198.0,6104.0,3328.1,0.062,0.295
MUM_001172,Borivali / Dahisar Subway,19.237179,72.887429,0.25,73.26,13.57,0.1,1471.2,1.05,1471.2,6260.6,3821.9,0.041,0.345
MUM_001173,Borivali / Dahisar Subway,19.241695,72.887371,0.25,156.73,9.38,0.1,1802.5,0.5,1802.5,6417.2,4317.1,0.027,0.226
MUM_001174,Borivali / Dahisar Subway,19.246211,72.887314,0.25,74.39,10.63,0.1,2198.5,0.2,2198.5,6573.8,4813.3,0.018,0.268
MUM_001175,Borivali / Dahisar Subway,19.250726,72.887256,0.25,143.46,9.94,0.1,2630.2,0.2,2630.2,6696.7,5310.2,0.012,0.386
MUM_001176,Borivali / Dahisar Subway,19.255242,72.887198,0.25,163.61,8.23,0.1,3024.2,0.2,3082.6,6780.7,5807.7,0.008,0.257
MUM_001177,Borivali / Dahisar Subway,19.259758,72.88714,0.25,89.97,13.4,0.1,3156.7,0.2,3547.8,6864.6,6305.5,0.005,0.418
MUM_001178,Borivali / Dahisar Subway,19.264273,72.887082,0.25,171.64,9.49,0.1,3359.2,0.2,4021.4,6948.6,6803.7,0.003,0.236
MUM_001179,Borivali / Dahisar Subway,19.268789,72.887024,0.25,172.55,6.41,0.1,3619.9,0.2,4500.7,7032.6,7302.1,0.002,0.394
MUM_001180,Borivali / Dahisar Subway,19.273305,72.886966,0.25,78.17,12.37,0.1,3927.2,0.2,4984.0,7116.6,7800.7,0.002,0.387
MUM_001181,Borivali / Dahisar Subway,19.27782,72.886908,0.25,131.94,14.23,0.1,4006.4,0.2,5470.4,7200.6,8299.5,0.001,0.235
MUM_001182,Borivali / Dahisar Subway,19.28109,72.886378,0.25,127.63,6.36,0.1,3569.4,0.2,5959.0,7284.5,8328.2,0.001,0.287
MUM_001183,Mumbai Central,,,0.25,9.62,1.65,0.4,3151.3,0.2,6449.3,7240.1,7874.8,0.001,0.81
MUM_001184,Chembur East,19.03005,72.894385,0.25,6.88,1.63,0.55,2760.4,0.2,6941.1,7030.9,7427.3,0.002,0.83
MUM_001185,Chembur East,19.034028,72.894761,0.25,10.1,2.79,0.55,2410.3,0.2,7433.9,6821.8,6986.9,0.003,0.791
MUM_001186,Chembur East,19.038543,72.894704,0.25,7.75,1.93,0.55,2121.1,0.2,7927.6,6612.6,6555.1,0.004,0.855
MUM_001187,Chembur East,19.043059,72.894647,0.25,10.97,2.43,0.55,1920.6,0.3,8422.1,6403.4,6133.7,0.006,0.859
MUM_001188,Chembur East,19.047575,72.89459,0.25,6.45,2.29,0.55,1838.0,0.44,8917.2,6194.3,5725.0,0.008,0.837
MUM_001189,Chembur East,19.052091,72.894533,0.25,12.93,1.98,0.55,1888.9,0.35,9412.8,5985.1,5331.8,0.012,0.786
MUM_001190,Chembur East,19.056606,72.894476,0.25,9.63,2.02,0.55,2063.3,0.2,9908.9,5562.6,4957.8,0.016,0.836
MUM_001191,Chembur East,19.061122,72.894419,0.25,9.11,2.76,0.55,2333.9,0.2,10405.3,5114.3,4607.9,0.021,0.791
MUM_001192,Chembur East,19.065638,72.894362,0.25,6.16,2.81,0.55,2379.7,0.2,10902.0,4665.9,4287.8,0.028,0.795
MUM_001193,Chembur East,19.070154,72.894305,0.25,12.66,1.28,0.55,1886.2,0.36,11399.1,4217.6,4004.7,0.036,0.868
MUM_001194,Chembur East,19.074669,72.894248,0.25,7.96,1.35,0.55,1392.7,1.18,11896.4,3769.2,3767.0,0.043,0.853
MUM_001195,Kurla West / LBS Marg,19.079185,72.894191,0.25,3.6,0.77,0.85,899.2,2.0,12393.9,3320.8,3583.7,0.05,0.83
MUM_001196,Ghatkopar West,19.083701,72.894134,0.25,39.79,5.61,0.25,405.8,2.82,12891.6,2872.5,3463.5,0.056,0.717
MUM_001197,Ghatkopar West,19.088216,72.894077,0.25,31.35,3.88,0.25,87.7,3.35,13389.4,2424.1,3412.9,0.058,0.761
MUM_001198,Saki Naka / Andheri East,19.092732,72.89402,0.25,21.18,1.96,0.4,581.2,2.53,13887.5,1975.7,3435.2,0.057,0.813
MUM_001199,Saki Naka / Andheri East,19.097248,72.893963,0.25,12.16,2.44,0.4,1074.7,1.71,14385.6,1527.4,3528.9,0.053,0.725
MUM_001200,Saki Naka / Andheri East,19.101764,72.893906,0.25,7.68,1.72,0.4,1568.2,0.89,14883.9,1079.0,3688.6,0.046,0.775
MUM_001201,Saki Naka / Andheri East,19.106279,72.893848,0.25,11.76,1.97,0.4,2061.7,0.2,15382.3,630.7,3906.2,0.039,0.758
MUM_001202,Saki Naka / Andheri East,19.110795,72.893791,0.2207,16.83,1.43,0.4,2533.7,0.2,15856.6,213.3,4143.2,0.032,0.704
MUM_001203,Saki Naka / Andheri East,19.115311,72.893734,0.216,20.47,2.65,0.4,3946.4,0.2,5339.1,205.5,2797.2,0.097,0.818
MUM_001204,Saki Naka / Andheri East,19.119827,72.893677,0.25,17.82,2.32,0.4,3944.0,0.2,5079.1,565.6,2501.8,0.124,0.731
MUM_001205,Saki Naka / Andheri East,19.124342,72.89362,0.25,20.39,2.78,0.4,3977.9,0.2,4783.9,961.9,2233.8,0.155,0.703
MUM_001206,Saki Naka / Andheri East,19.128858,72.893562,0.25,9.36,3.07,0.4,4073.3,0.2,4488.6,1358.2,2054.5,0.18,0.734
MUM_001207,Powai / Hiranandani,19.133374,72.893505,0.25,24.91,6.5,0.25,4193.4,0.2,4193.4,1656.9,1856.9,0.213,0.657
MUM_001208,Powai / Hiranandani,19.137889,72.893448,0.25,19.25,6.54,0.25,3898.2,0.2,3898.2,1917.4,1357.3,0.323,0.654
MUM_001209,Powai / Hiranandani,19.142405,72.89339,0.25,42.87,4.33,0.25,3603.0,0.2,3603.0,2177.9,858.0,0.489,0.684
MUM_001210,Powai / Hiranandani,19.146921,72.893333,0.25,26.34,8.07,0.25,3307.7,0.2,3307.7,2438.5,361.0,0.74,0.666
MUM_001211,Powai / Hiranandani,19.151436,72.893276,0.25,23.58,6.32,0.25,3015.6,0.2,3015.6,2699.0,156.1,0.878,0.705
MUM_001212,Powai / Hiranandani,19.155952,72.893218,0.25,38.4,7.4,0.25,2769.9,0.2,2769.9,2959.5,646.9,0.583,0.777
MUM_001213,Powai / Hiranandani,19.160468,72.893161,0.25,43.51,8.27,0.25,2549.8,0.2,2549.8,3220.0,1145.7,0.385,0.66
MUM_001214,Powai / Hiranandani,19.164984,72.893104,0.25,20.33,7.11,0.25,2329.7,0.2,2329.7,3480.5,1645.2,0.254,0.719
MUM_001215,Jogeshwari / JVLR,19.169499,72.893046,0.25,17.73,3.11,0.4,2109.6,0.2,2109.6,3741.0,2144.9,0.167,0.762
MUM_001216,Jogeshwari / JVLR,19.174015,72.892989,0.25,18.78,3.93,0.4,1889.5,0.35,1889.5,4001.5,2020.1,0.186,0.807
MUM_001217,Goregaon West,19.178531,72.892931,0.25,17.48,2.06,0.4,1669.4,0.72,1669.4,4219.6,1615.9,0.26,0.76
MUM_001218,Malad West,19.183046,72.892874,0.25,11.42,1.49,0.4,1402.6,1.16,1402.6,4376.2,1281.3,0.344,0.762
MUM_001219,Malad West,19.187562,72.892816,0.25,9.47,3.34,0.4,1129.9,1.62,1129.9,4532.8,1082.8,0.406,0.738
MUM_001220,Malad West,19.192078,72.892759,0.25,11.69,3.65,0.4,857.2,2.07,857.2,4689.4,1096.8,0.401,0.743
MUM_001221,Malad West,19.196593,72.892702,0.25,17.55,1.27,0.4,584.5,2.53,584.5,4846.0,1316.6,0.334,0.833
MUM_001222,Malad West,19.201109,72.892644,0.25,14.33,3.81,0.4,311.8,2.98,311.8,5002.7,1662.6,0.25,0.786
MUM_001223,Kandivali West,19.205625,72.892586,0.25,9.85,2.49,0.4,39.1,3.43,39.1,5159.3,2072.4,0.178,0.706
MUM_001224,Borivali / Dahisar Subway,19.21014,72.892529,0.25,121.5,12.85,0.1,233.6,3.11,233.6,5315.9,2515.0,0.123,0.224
MUM_001225,Borivali / Dahisar Subway,19.214656,72.892471,0.25,55.12,7.72,0.1,506.3,2.66,506.3,5472.5,2975.9,0.084,0.389
MUM_001226,Borivali / Dahisar Subway,19.219172,72.892414,0.25,144.13,12.56,0.1,778.9,2.2,778.9,5629.1,3447.7,0.057,0.274
MUM_001227,Borivali / Dahisar Subway,19.223687,72.892356,0.25,78.56,10.88,0.1,1096.8,1.67,1096.8,5785.7,3926.5,0.038,0.222
MUM_001228,Borivali / Dahisar Subway,19.228203,72.892299,0.25,155.93,6.14,0.1,1512.4,0.98,1512.4,5942.4,4409.9,0.025,0.21
MUM_001229,Borivali / Dahisar Subway,19.232719,72.892241,0.25,109.87,14.84,0.1,1967.7,0.22,1967.7,6099.0,4896.8,0.017,0.361
MUM_001230,Borivali / Dahisar Subway,19.237234,72.892183,0.25,54.53,11.87,0.1,2440.6,0.2,2440.6,6203.8,5386.0,0.011,0.269
MUM_001231,Borivali / Dahisar Subway,19.24175,72.892126,0.25,160.8,15.44,0.1,2922.5,0.2,2922.5,6287.8,5877.0,0.007,0.325
MUM_001232,Borivali / Dahisar Subway,19.246266,72.892068,0.25,172.71,7.98,0.1,3409.6,0.2,3409.6,6371.7,6369.5,0.005,0.429
MUM_001233,Borivali / Dahisar Subway,19.250781,72.89201,0.25,110.81,8.65,0.1,3808.5,0.2,3900.0,6455.7,6863.0,0.003,0.38
MUM_001234,Borivali / Dahisar Subway,19.255297,72.891953,0.25,163.15,7.5,0.1,4040.3,0.2,4392.5,6539.7,7357.4,0.002,0.246
MUM_001235,Borivali / Dahisar Subway,19.259813,72.891895,0.25,99.6,14.47,0.1,4317.8,0.2,4886.6,6623.7,7852.5,0.001,0.287
MUM_001236,Borivali / Dahisar Subway,19.264328,72.891837,0.25,146.71,12.42,0.1,4258.9,0.2,5381.8,6707.7,8348.2,0.001,0.37
MUM_001237,Borivali / Dahisar Subway,19.268844,72.891779,0.25,71.74,12.18,0.1,3850.7,0.2,5877.7,6791.6,8545.2,0.001,0.315
MUM_001238,Borivali / Dahisar Subway,19.273359,72.891722,0.25,138.16,14.6,0.1,3466.6,0.2,6374.3,6785.9,8103.9,0.001,0.395
MUM_001239,Borivali / Dahisar Subway,19.277641,72.891496,0.25,178.32,13.63,0.1,3115.6,0.2,6871.4,6576.8,7669.8,0.002,0.41
MUM_001240,Mumbai Central,,,0.25,19.39,1.51,0.4,2810.1,0.2,7368.9,6367.6,7244.2,0.002,0.739
MUM_001241,Mumbai Central,,,0.25,7.16,2.83,0.4,2566.3,0.2,7866.8,6158.4,6828.7,0.003,0.767
MUM_001242,Chembur East,19.034326,72.899281,0.25,9.76,1.54,0.55,2403.3,0.2,8364.8,5949.3,6425.3,0.005,0.788
MUM_001243,Chembur East,19.038597,72.899453,0.25,11.2,2.75,0.55,2337.8,0.2,8863.1,5740.1,6036.3,0.007,0.782
MUM_001244,Chembur East,19.043113,72.899396,0.25,12.89,1.44,0.55,2378.0,0.2,9361.6,5530.9,5664.7,0.009,0.859
MUM_001245,Chembur East,19.047629,72.899339,0.25,11.58,3.0,0.55,2518.8,0.2,9860.2,5321.8,5314.3,0.012,0.796
MUM_001246,Chembur East,19.052145,72.899282,0.25,7.83,2.85,0.55,2744.8,0.2,10359.0,4893.0,4989.4,0.016,0.8
MUM_001247,Chembur East,19.05666,72.899225,0.25,11.34,1.75,0.55,2460.1,0.2,10857.8,4444.6,4695.4,0.02,0.831
MUM_001248,Chembur East,19.061176,72.899169,0.25,8.72,1.54,0.55,1966.6,0.22,11356.8,3996.3,4438.4,0.025,0.872
MUM_001249,Chembur East,19.065692,72.899112,0.25,12.47,2.04,0.55,1473.1,1.04,11855.9,3547.9,4225.2,0.03,0.813
MUM_001250,Chembur East,19.070208,72.899055,0.25,8.43,2.38,0.55,979.9,1.87,12355.0,3099.5,4062.6,0.034,0.853
MUM_001251,Chembur East,19.074723,72.898998,0.25,6.09,1.33,0.55,497.0,2.67,12854.2,2651.2,3956.9,0.037,0.855
MUM_001252,Ghatkopar West,19.079239,72.898941,0.25,42.45,6.5,0.25,183.7,3.19,13353.5,2202.8,3912.8,0.038,0.655
MUM_001253,Ghatkopar West,19.083755,72.898884,0.25,27.36,4.17,0.25,566.1,2.56,13852.8,1754.4,3932.2,0.038,0.728
MUM_001254,Ghatkopar West,19.088271,72.898827,0.25,47.91,7.32,0.25,1052.3,1.75,14352.1,1306.1,4014.3,0.035,0.667
